mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.92,0.304,-1.482,-0.343,0.006,0.005,2241.0,1598.0,1.0
-0.875,0.3,-1.457,-0.318,0.006,0.004,2343.0,1951.0,1.0
-0.846,0.303,-1.44,-0.29,0.006,0.004,2376.0,1712.0,1.0
-0.814,0.302,-1.382,-0.245,0.006,0.004,2517.0,1723.0,1.0
-0.799,0.303,-1.363,-0.237,0.006,0.004,2497.0,1627.0,1.0
-0.787,0.305,-1.383,-0.233,0.006,0.004,2532.0,1857.0,1.0
-0.774,0.303,-1.351,-0.208,0.006,0.004,2493.0,1804.0,1.0
-0.771,0.307,-1.36,-0.204,0.006,0.004,2513.0,1913.0,1.0
-0.752,0.308,-1.318,-0.166,0.006,0.004,2457.0,1694.0,1.0
-0.736,0.308,-1.327,-0.161,0.006,0.005,2376.0,1834.0,1.0
-0.725,0.305,-1.306,-0.144,0.006,0.004,2354.0,1960.0,1.0
-0.744,0.305,-1.345,-0.191,0.006,0.005,2329.0,1870.0,1.0
-0.747,0.308,-1.328,-0.173,0.006,0.005,2413.0,1881.0,1.0
-0.753,0.31,-1.357,-0.177,0.006,0.005,2510.0,1854.0,1.0
-0.754,0.31,-1.325,-0.164,0.006,0.005,2422.0,1712.0,1.0
-0.755,0.313,-1.337,-0.167,0.006,0.004,2519.0,1778.0,1.0
-0.766,0.314,-1.357,-0.161,0.006,0.005,2510.0,1858.0,1.0
-0.775,0.316,-1.394,-0.198,0.006,0.005,2415.0,1894.0,1.0
-0.782,0.317,-1.364,-0.191,0.006,0.005,2375.0,1834.0,1.0
-0.799,0.319,-1.397,-0.203,0.007,0.005,2363.0,1674.0,1.0
